214	Dietary Supplement/Medications/Remedy	kankayan bati	Arsenic	9.5	ppm	Shree Baidyanath Ayurved Bhawan (P) Ltd.	INDIA	UNITED STATES	06/13/2011	A	YES
215	Dietary Supplement/Medications/Remedy	kankayan bati	Lead	12	ppm	Shree Baidyanath Ayurved Bhawan (P) Ltd.	INDIA	UNITED STATES	06/13/2011	A	YES
216	Dietary Supplement/Medications/Remedy	kankayan bati	Mercury	35	ppm	Shree Baidyanath Ayurved Bhawan (P) Ltd.	INDIA	UNITED STATES	06/13/2011	A	YES
217	Dietary Supplement/Medications/Remedy	raj bati	Arsenic	4	ppm	Shree Baidyanath Ayurved Bhawan	INDIA	UNITED STATES	06/13/2011	A	YES
218	Dietary Supplement/Medications/Remedy	raj bati	Lead	3	ppm	Shree Baidyanath Ayurved Bhawan	INDIA	UNITED STATES	06/13/2011	A	YES
219	Dietary Supplement/Medications/Remedy	raj bati	Mercury	4.9	ppm	Shree Baidyanath Ayurved Bhawan	INDIA	UNITED STATES	06/13/2011	A	YES
220	Dietary Supplement/Medications/Remedy	vatvidhwansan ras	Arsenic	130	ppm	Shree Baidyanath	INDIA	UNITED STATES	06/13/2011	A	YES
221	Dietary Supplement/Medications/Remedy	vatvidhwansan ras	Lead	20000	ppm	Shree Baidyanath	INDIA	UNITED STATES	06/13/2011	A	YES
222	Dietary Supplement/Medications/Remedy	vatvidhwansan ras	Mercury	15000	ppm	Shree Baidyanath	INDIA	UNITED STATES	06/13/2011	A	YES
223	Other	incense stick	Lead	14	ppm	Unknown	Unknown	UNITED STATES	06/13/2011	A	NO
224	Food-Spice	cumin seeds	Lead	7.8	ppm	Unknown	Unknown	UNITED STATES	06/13/2011	A	YES
225	Cosmetics	surma	Lead	140000	ppm	Unknown	Unknown	PAKISTAN	06/16/2011	C	YES
226	Cosmetics	surma	Lead	290000	ppm	Unknown	PAKISTAN	PAKISTAN	06/16/2011	C	YES
227	Food-Spice	hmely sunelekenza	Lead	1300	ppm	Unknown	GEORGIA	GEORGIA	06/20/2011	C	YES
228	Dietary Supplement/Medications/Remedy	garbhapal ras	Arsenic	410	ppm	Unknown	INDIA	INDIA	06/21/2011	A	YES
229	Dietary Supplement/Medications/Remedy	garbhapal ras	Lead	22000	ppm	Unknown	INDIA	INDIA	06/21/2011	A	YES
230	Dietary Supplement/Medications/Remedy	garbhapal ras	Mercury	19000	ppm	Unknown	INDIA	INDIA	06/21/2011	A	YES
231	Dietary Supplement/Medications/Remedy	alafia bitters	Lead	Unknown	ppm	Ghana Herbalists Association	GHANA	Unknown	06/21/2011	C	NA
232	Cosmetics	crema santa skin lightening cream	Mercury	Unknown	ppm	Laboratorios Contifarma, C. por A	DOMINICAN REPUBLIC	UNITED STATES	06/23/2011	S	NA
233	Toys/Children's Products	crayons	Lead	9	ppm	Unknown	CHINA	UNITED STATES	06/23/2011	C	NO
234	Toys/Children's Products	toy bus	Lead	22	ppm	Devrian Global Industries LLC	CHINA	Unknown	06/25/2011	C	NO
235	Toys/Children's Products	wooden block	Lead	15	ppm	Unknown	Unknown	Unknown	06/25/2011	C	NO
236	Toys/Children's Products	football	Lead	16	ppm	Multitoys	BRAZIL	BRAZIL	06/27/2011	C	NO
237	Dietary Supplement/Medications/Remedy	kindermins	Lead	9.7	ppm	Herbalife	Unknown	Unknown	06/28/2011	C	YES
238	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	MEXICO	MEXICO	06/29/2011	C	NA
239	Tableware/Pottery	clay pitcher	Lead	14000	ppm	Unknown	Unknown	MEXICO	07/06/2011	C	YES
240	Food-Candy	mini paleta payaso	Lead	Unknown	ppm	Unknown	MEXICO	UNITED STATES	07/13/2011	C	NA
241	Toys/Children's Products	wooden block	Lead	4.6	ppm	Melissa & Doug	CHINA	UNITED STATES	07/14/2011	C	NO
242	Toys/Children's Products	wooden block	Lead	Unknown	ppm	Melissa & Doug	CHINA	UNITED STATES	07/14/2011	C	NA
243	Food-Spice	cumin	Lead	Unknown	ppm	Unknown	Unknown	BANGLADESH	07/14/2011	A	NA
244	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	BANGLADESH	BANGLADESH	07/14/2011	A	NA
245	Food-Spice	coriander seeds	Lead	Unknown	ppm	Unknown	BANGLADESH	BANGLADESH	07/14/2011	A	NA
246	Food-Spice	turmeric	Lead	1.7	ppm	Unknown	BANGLADESH	BANGLADESH	07/14/2011	A	NO
247	Food-Spice	mustard seeds	Lead	Unknown	ppm	Unknown	BANGLADESH	BANGLADESH	07/14/2011	A	NA
248	Food-Spice	garam masala	Lead	Unknown	ppm	Unknown	BANGLADESH	BANGLADESH	07/14/2011	A	NA
249	Religious powder	sindoor	Lead	180	ppm	Unknown	Unknown	BANGLADESH	07/14/2011	A	YES
250	Food-Candy	tarrito lollipop candy	Lead	Unknown	ppm	Dulces Vero	MEXICO	MEXICO	07/20/2011	C	NA
251	Food-Candy	candy	Lead	Unknown	ppm	Hershey Mexico	MEXICO	MEXICO	07/20/2011	C	NA
252	Food Other	churritos	Lead	Unknown	ppm	Kipi	Unknown	MEXICO	07/20/2011	C	NA
253	Food Other	churritos	Lead	Unknown	ppm	Unknown	Unknown	MEXICO	07/20/2011	C	NA
254	Tableware/Pottery	china plate	Lead	Unknown	ppm	Wedgwood	UNITED KINGDOM	UNITED KINGDOM	07/25/2011	C	NA
255	Tableware/Pottery	glass cup	Lead	Unknown	ppm	Unknown	Unknown	MEXICO	07/25/2011	C	NA
256	Food-Spice	turmeric powder	Lead	6.7	ppm	Y.V.S. & Co.	INDIA	UNITED STATES	08/08/2011	S	YES
257	Food Other	tea leaves	Lead	Unknown	ppm	Al-K Bous	YEMEN	UNITED STATES	08/09/2011	C	NA
258	Other	metal rods in fish	Lead	950000	ppm	Unknown	Unknown	UNITED STATES	08/14/2011	S	YES
259	Food-Spice	oregano	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	08/17/2011	C	NA
260	Tableware/Pottery	ceramic container	Lead	21000	ppm	Unknown	Unknown	UNITED STATES	08/23/2011	A	YES
261	Dietary Supplement/Medications/Remedy	phalasarpis	Arsenic	Unknown	ppm	Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh	INDIA	INDIA	08/25/2011	A	NA
262	Dietary Supplement/Medications/Remedy	phalasarpis	Lead	0.63	ppm	Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh	INDIA	INDIA	08/25/2011	A	YES
263	Dietary Supplement/Medications/Remedy	phalasarpis	Mercury	Unknown	ppm	Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh	INDIA	INDIA	08/25/2011	A	NA
264	Dietary Supplement/Medications/Remedy	mahadhanwantaram gulika	Arsenic	11	ppm	Arya Vaidya Sala	INDIA	INDIA	08/25/2011	A	YES
265	Dietary Supplement/Medications/Remedy	mahadhanwantaram gulika	Lead	6.6	ppm	Arya Vaidya Sala	INDIA	INDIA	08/25/2011	A	YES
266	Dietary Supplement/Medications/Remedy	mahadhanwantaram gulika	Mercury	1.4	ppm	Arya Vaidya Sala	INDIA	INDIA	08/25/2011	A	NO
267	Dietary Supplement/Medications/Remedy	shatavari kalpa	Arsenic	Unknown	ppm	The Ayurvedeeya Arkashala Ltd. Satara	INDIA	INDIA	08/25/2011	A	NA
268	Dietary Supplement/Medications/Remedy	shatavari kalpa	Lead	Unknown	ppm	The Ayurvedeeya Arkashala Ltd. Satara	INDIA	INDIA	08/25/2011	A	NA
269	Dietary Supplement/Medications/Remedy	shatavari kalpa	Mercury	Unknown	ppm	The Ayurvedeeya Arkashala Ltd. Satara	INDIA	INDIA	08/25/2011	A	NA
270	Dietary Supplement/Medications/Remedy	ovarin	Arsenic	1200	ppm	Ban Labs Ltd.	INDIA	INDIA	08/25/2011	A	YES
271	Dietary Supplement/Medications/Remedy	ovarin	Lead	12000	ppm	Ban Labs Ltd.	INDIA	INDIA	08/25/2011	A	YES
272	Dietary Supplement/Medications/Remedy	ovarin	Mercury	18000	ppm	Ban Labs Ltd.	INDIA	INDIA	08/25/2011	A	YES
273	Food-Spice	turmeric powder	Lead	0.72	ppm	Unknown	Unknown	UNITED STATES	08/25/2011	A	NO
274	Food-Spice	georgian spice	Lead	11000	ppm	Unknown	Unknown	GEORGIA	08/26/2011	C	YES
275	Food-Spice	spice	Lead	Unknown	ppm	Unknown	UZBEKISTAN	Unknown	08/26/2011	C	NA
276	Cosmetics	surma	Lead	610000	ppm	Unknown	Unknown	PAKISTAN	08/30/2011	C	YES
277	Cosmetics	surma	Lead	770000	ppm	Unknown	PAKISTAN	PAKISTAN	09/02/2011	A	YES
278	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	09/02/2011	A	NA
279	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	BANGLADESH	BANGLADESH	09/02/2011	C	NA
280	Food-Spice	garam masala	Lead	Unknown	ppm	Unknown	BANGLADESH	BANGLADESH	09/02/2011	C	NA
281	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	BANGLADESH	BANGLADESH	09/02/2011	C	NA
282	Dietary Supplement/Medications/Remedy	tempra paracetamol	Lead	Unknown	ppm	Mead Johnson	MEXICO	MEXICO	09/08/2011	C	NA
283	Cosmetics	surma	Lead	350000	ppm	Unknown	PAKISTAN	PAKISTAN	09/08/2011	C	YES
284	Food-Candy	candy	Lead	Unknown	ppm	Unknown	Unknown	UZBEKISTAN	09/08/2011	C	NA
285	Food Other	cheese ball	Lead	Unknown	ppm	Unknown	Unknown	UZBEKISTAN	09/08/2011	C	NA
286	Food Other	fruit in syrup	Lead	Unknown	ppm	Unknown	Unknown	UZBEKISTAN	09/08/2011	C	NA
287	Food-Spice	spice	Lead	0.76	ppm	Unknown	UZBEKISTAN	UZBEKISTAN	09/08/2011	C	NO
288	Dietary Supplement/Medications/Remedy	bo ying compound	Lead	2.3	ppm	Eu Yan Sang	HONG KONG	CHINA	09/08/2011	C	YES
289	Other	sheetrock peeling	Lead	Unknown	ppm	Unknown	Unknown	Unknown	09/14/2011	A	NA
290	Food-Spice	turmeric	Lead	1.9	ppm	Unknown	BANGLADESH	UNITED STATES	09/22/2011	A	NO
291	Food Other	dried fish	Lead	0.66	ppm	Unknown	BANGLADESH	BANGLADESH	09/22/2011	A	YES
292	Dietary Supplement/Medications/Remedy	prenatal tablets w folic acid	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	09/23/2011	A	NA
293	Food-Spice	jamaican green seasoning	Lead	Unknown	ppm	Unknown	JAMAICA	JAMAICA	09/23/2011	C	NA
294	Jewelry	baby bracelet	Lead	Unknown	ppm	Unknown	UNITED STATES	UNITED STATES	10/03/2011	C	NA
295	Toys/Children's Products	crayon	Lead	Unknown	ppm	Creative Edge	CHINA	UNITED STATES	10/05/2011	C	NA
296	Food Other	dried fruits	Lead	Unknown	ppm	Unknown	Unknown	MEXICO	10/06/2011	A	NA
297	Food Other	seeds	Lead	Unknown	ppm	Unknown	Unknown	MEXICO	10/06/2011	A	NA
298	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	10/18/2011	C	NA
299	Food-Spice	cumin	Lead	3.2	ppm	Unknown	Unknown	UNITED STATES	10/18/2011	C	YES
300	Food-Spice	chili powder	Lead	3.7	ppm	Unknown	Unknown	UNITED STATES	10/18/2011	C	YES
301	Dietary Supplement/Medications/Remedy	vitamin	Lead	Unknown	ppm	Unknown	Unknown	VIET NAM	10/20/2011	C	NA
302	Food-Spice	seasoning	Lead	Unknown	ppm	Unknown	Unknown	VIET NAM	10/20/2011	C	NA
303	Food Other	wafer	Lead	1.6	ppm	Unknown	Unknown	VIET NAM	10/20/2011	C	YES
304	Food Other	tamarind	Lead	1.1	ppm	Unknown	MEXICO	MEXICO	10/20/2011	C	YES
305	Food-Spice	chili pepper	Lead	Unknown	ppm	Unknown	MEXICO	MEXICO	10/20/2011	C	NA
306	Food Other	shrimps	Lead	Unknown	ppm	Unknown	Unknown	MEXICO	10/20/2011	C	NA
307	Food-Candy	chocolate	Lead	5.1	ppm	Unknown	MEXICO	MEXICO	10/20/2011	C	YES
308	Cosmetics	surma	Lead	360000	ppm	Unknown	INDIA	INDIA	11/01/2011	C	YES
309	Food-Spice	yellow spice	Lead	Unknown	ppm	Unknown	JAMAICA	JAMAICA	11/04/2011	C	NA
310	Food-Spice	spice	Lead	Unknown	ppm	Unknown	JAMAICA	JAMAICA	11/04/2011	C	NA
311	Food-Spice	georgian spice	Lead	Unknown	ppm	Unknown	GEORGIA	GEORGIA	11/10/2011	C	NA
312	Food-Spice	georgian spice	Lead	2800	ppm	Unknown	GEORGIA	GEORGIA	11/10/2011	C	YES
313	Food-Spice	georgian spice	Lead	2900	ppm	Unknown	GEORGIA	GEORGIA	11/10/2011	C	YES
314	Food Other	mole poblano	Lead	Unknown	ppm	Unknown	MEXICO	MEXICO	11/15/2011	C	NA
315	Food-Spice	pepita	Lead	Unknown	ppm	Unknown	MEXICO	MEXICO	11/15/2011	C	NA
316	Food Other	amaranto	Lead	Unknown	ppm	Unknown	MEXICO	MEXICO	11/15/2011	C	NA
317	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	11/22/2011	C	NA
318	Food-Spice	turmeric powder	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	11/22/2011	C	NA
319	Dietary Supplement/Medications/Remedy	filmet suspension	Lead	Unknown	ppm	BEXIMCO Pharma	BANGLADESH	BANGLADESH	11/23/2011	C	NA
320	Dietary Supplement/Medications/Remedy	napa paracetamol	Lead	Unknown	ppm	NAPA	BANGLADESH	BANGLADESH	11/23/2011	C	NA
321	Dietary Supplement/Medications/Remedy	xolide	Lead	Unknown	ppm	RADIANT PHARMACEUTICALS	BANGLADESH	BANGLADESH	11/23/2011	C	NA
322	Dietary Supplement/Medications/Remedy	multivitamin	Lead	Unknown	ppm	SQUARE	BANGLADESH	BANGLADESH	11/23/2011	C	NA
323	Food Other	breakfast cereal	Lead	0.72	ppm	Unknown	Unknown	GERMANY	12/05/2011	C	YES
324	Food-Spice	georgian spice	Lead	260	ppm	Unknown	GEORGIA	GEORGIA	12/05/2011	C	YES
325	Food-Spice	saffron	Lead	22000	ppm	Unknown	GEORGIA	GEORGIA	12/05/2011	C	YES
326	Food-Spice	spice	Lead	2.1	ppm	Unknown	Unknown	UNITED STATES	12/05/2011	C	YES
327	Dietary Supplement/Medications/Remedy	white tablet	Lead	0.87	ppm	Unknown	Unknown	GEORGIA	12/05/2011	A	YES
328	Food-Candy	vero elotes max lollypop	Lead	Unknown	ppm	Vero	MEXICO	UNITED STATES	12/07/2011	C	NA
329	Food Other	peanut bar	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	12/07/2011	C	NA
330	Food-Spice	georgian salt	Lead	450	ppm	Unknown	GEORGIA	GEORGIA	12/12/2011	A	YES
331	Food-Spice	georgian spice	Lead	420	ppm	Unknown	Unknown	GEORGIA	12/12/2011	A	YES
332	Food-Spice	cilantro	Lead	4.6	ppm	Unknown	Unknown	GEORGIA	12/12/2011	A	YES
333	Food-Spice	georgian spice	Lead	8.7	ppm	Unknown	Unknown	GEORGIA	12/12/2011	A	YES
334	Food-Spice	georgian spice	Lead	8.4	ppm	Unknown	Unknown	GEORGIA	12/12/2011	A	YES
335	Food-Spice	georgian spice	Lead	17000	ppm	Unknown	Unknown	GEORGIA	12/12/2011	A	YES
336	Food-Spice	seasoning	Lead	7.9	ppm	Unknown	GEORGIA	GEORGIA	12/12/2011	A	YES
337	Food-Candy	candy	Lead	Unknown	ppm	Unknown	Unknown	Unknown	12/13/2011	C	NA
338	Food-Candy	pran milk candy	Lead	Unknown	ppm	Pran Confectionery LTD	BANGLADESH	Unknown	12/13/2011	C	NA
339	Food-Candy	candy	Lead	Unknown	ppm	Montes Y CIA S.A. DE CV	MEXICO	Unknown	12/13/2011	C	NA
340	Food-Candy	candy	Lead	Unknown	ppm	Unknown	Unknown	Unknown	12/13/2011	C	NA
341	Food-Spice	turmeric powder	Lead	1.5	ppm	SQUARE CONSUMER PRODUCTS LTD	BANGLADESH	UNITED STATES	12/15/2011	C	NO
342	Food-Spice	coriander powder	Lead	Unknown	ppm	SQUARE CONSUMER PRODUCTS LTD	BANGLADESH	UNITED STATES	12/15/2011	C	NA
343	Food-Spice	chili powder	Lead	0.78	ppm	Unknown	Unknown	UNITED STATES	12/15/2011	C	NO
344	Food Other	chapulinas	Lead	70	ppm	Unknown	MEXICO	MEXICO	12/16/2011	C	YES
345	Jewelry	bracelet	Lead	160	ppm	Unknown	Unknown	UNITED STATES	12/19/2011	C	YES
346	Food Other	dried shrimp	Lead	2.7	ppm	Unknown	COTE D'IVOIRE	COTE D'IVOIRE	01/05/2012	C	YES
347	Cosmetics	surma	Lead	600000	ppm	Hashimi	PAKISTAN	PAKISTAN	01/12/2012	C	YES
348	Dietary Supplement/Medications/Remedy	garbha dharak yog	Arsenic	140	ppm	Vyas Pharmaceuticals	INDIA	INDIA	01/23/2012	A	YES
349	Dietary Supplement/Medications/Remedy	garbha dharak yog	Lead	110	ppm	Vyas Pharmaceuticals	INDIA	INDIA	01/23/2012	A	YES
350	Dietary Supplement/Medications/Remedy	garbha dharak yog	Mercury	100000	ppm	Vyas Pharmaceuticals	INDIA	INDIA	01/23/2012	A	YES
351	Dietary Supplement/Medications/Remedy	laxmana louh	Arsenic	12	ppm	Vyas Pharmaceuticals	INDIA	INDIA	01/23/2012	A	YES
352	Dietary Supplement/Medications/Remedy	laxmana louh	Lead	180	ppm	Vyas Pharmaceuticals	INDIA	INDIA	01/23/2012	A	YES
353	Dietary Supplement/Medications/Remedy	laxmana louh	Mercury	120	ppm	Vyas Pharmaceuticals	INDIA	INDIA	01/23/2012	A	YES
354	Dietary Supplement/Medications/Remedy	phal	Arsenic	Unknown	ppm	Shree Aushadh Pratisthan	INDIA	INDIA	01/23/2012	A	NA
355	Dietary Supplement/Medications/Remedy	phal	Lead	1.1	ppm	Shree Aushadh Pratisthan	INDIA	INDIA	01/23/2012	A	YES
356	Dietary Supplement/Medications/Remedy	phal	Mercury	Unknown	ppm	Shree Aushadh Pratisthan	INDIA	INDIA	01/23/2012	A	NA
357	Dietary Supplement/Medications/Remedy	ovarin	Arsenic	100	ppm	Ban Labs Ltd.	INDIA	INDIA	01/23/2012	A	YES
358	Dietary Supplement/Medications/Remedy	ovarin	Lead	24000	ppm	Ban Labs Ltd.	INDIA	INDIA	01/23/2012	A	YES
359	Dietary Supplement/Medications/Remedy	ovarin	Mercury	70000	ppm	Ban Labs Ltd.	INDIA	INDIA	01/23/2012	A	YES
360	Dietary Supplement/Medications/Remedy	garbha chintamani ras	Arsenic	52000	ppm	Shree Baidyanath	INDIA	INDIA	01/23/2012	A	YES
361	Dietary Supplement/Medications/Remedy	garbha chintamani ras	Lead	120	ppm	Shree Baidyanath	INDIA	INDIA	01/23/2012	A	YES
362	Dietary Supplement/Medications/Remedy	pigmento	Arsenic	27	ppm	Charak Pharma Pvt. Ltd.	INDIA	INDIA	01/23/2012	A	YES
363	Dietary Supplement/Medications/Remedy	pigmento	Lead	7.3	ppm	Charak Pharma Pvt. Ltd.	INDIA	INDIA	01/23/2012	A	YES
364	Dietary Supplement/Medications/Remedy	pigmento	Mercury	29000	ppm	Charak Pharma Pvt. Ltd.	INDIA	INDIA	01/23/2012	A	YES
365	Food-Spice	turmeric powder	Lead	Unknown	ppm	Unknown	INDIA	INDIA	01/23/2012	A	NA
366	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	INDIA	INDIA	01/23/2012	A	NA
367	Food-Spice	turmeric powder	Lead	Unknown	ppm	Unknown	INDIA	INDIA	01/23/2012	A	NA
368	Dietary Supplement/Medications/Remedy	shatavari	Lead	Unknown	ppm	Unknown	INDIA	INDIA	01/23/2012	A	NA
369	Food Other	gooseberry	Lead	Unknown	ppm	Unknown	INDIA	INDIA	01/23/2012	A	NA
370	Food-Spice	asafoetida	Lead	3.6	ppm	Unknown	INDIA	INDIA	01/23/2012	A	YES
371	Toys/Children's Products	crayon	Lead	0.74	ppm	Crayola	UNITED STATES	UNITED STATES	01/31/2012	C	NO
372	Food Other	potato chips	Lead	1.3	ppm	ASSOCIATED BRANDS IND LTD	TRINIDAD AND TOBAGO	JAMAICA	02/01/2012	C	YES
373	Food Other	browning sauce	Lead	0.6	ppm	GRACE	JAMAICA	JAMAICA	02/01/2012	C	YES
374	Food-Spice	turmeric powder	Lead	850	ppm	Unknown	BANGLADESH	BANGLADESH	02/01/2012	C	YES
375	Food-Spice	chili powder	Lead	5.5	ppm	Unknown	BANGLADESH	BANGLADESH	02/01/2012	C	YES
376	Food-Spice	chili powder	Lead	3.3	ppm	Unknown	BANGLADESH	BANGLADESH	02/03/2012	C	YES
377	Food-Spice	turmeric powder	Lead	870	ppm	Unknown	BANGLADESH	BANGLADESH	02/03/2012	C	YES
378	Toys/Children's Products	toy car	Lead	Unknown	ppm	Unknown	Unknown	Unknown	02/14/2012	C	NA
379	Food Other	brookbond tea	Lead	Unknown	ppm	Unknown	INDIA	INDIA	02/14/2012	C	NA
380	Food Other	complan	Lead	Unknown	ppm	Heinz India PVT Ltd	INDIA	INDIA	02/14/2012	C	NA
381	Food Other	aahu barah	Lead	Unknown	ppm	Naveed Traders	PAKISTAN	UNITED STATES	02/14/2012	C	NA
382	Toys/Children's Products	superman toy	Lead	Unknown	ppm	Unknown	CHINA	UNITED STATES	02/14/2012	C	NA
383	Cosmetics	baby massage cream	Lead	Unknown	ppm	Distribuidora Comercial Jafra, S.A. de C.V.	MEXICO	UNITED STATES	02/23/2012	C	NA
384	Toys/Children's Products	plastic toy	Lead	350	ppm	Unknown	CHINA	UNITED STATES	02/23/2012	C	YES
385	Toys/Children's Products	mario toy	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	02/23/2012	C	NA
386	Other	zipper handle	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	03/05/2012	C	NA
387	Food-Spice	orange powder	Lead	9.8	ppm	Unknown	GEORGIA	GEORGIA	03/09/2012	A	YES
388	Food-Spice	georgian spice	Lead	1200	ppm	Unknown	Unknown	GEORGIA	03/09/2012	A	YES
389	Food-Spice	georgian spice	Lead	11	ppm	Unknown	Unknown	GEORGIA	03/09/2012	A	YES
390	Food-Spice	georgian spice	Lead	Unknown	ppm	Unknown	Unknown	GEORGIA	03/09/2012	A	NA
391	Food-Spice	georgian spice	Lead	1000	ppm	Unknown	Unknown	GEORGIA	03/09/2012	A	YES
392	Food-Spice	georgian spice	Lead	18000	ppm	Unknown	Unknown	GEORGIA	03/09/2012	A	YES
393	Toys/Children's Products	bmw z4 coupe	Lead	Unknown	ppm	Kintoy Die-Casting Mfy., Ltd	CHINA	UNITED STATES	03/22/2012	C	NA
394	Dietary Supplement/Medications/Remedy	ganoderma	Lead	Unknown	ppm	Unknown	CHINA	Unknown	03/28/2012	S	NA
395	Food-Spice	chili powder	Lead	5.3	ppm	Unknown	Unknown	TUNISIA	03/30/2012	A	YES
396	Food-Spice	curry powder	Lead	Unknown	ppm	Unknown	Unknown	TUNISIA	03/30/2012	A	NA
397	Food-Spice	mixed spices	Lead	23	ppm	Unknown	Unknown	TUNISIA	03/30/2012	A	YES
398	Cosmetics	surma	Lead	500000	ppm	Unknown	Unknown	TUNISIA	03/30/2012	A	YES
399	Food-Spice	whole grain masala	Lead	Unknown	ppm	Best Food Inc.	PAKISTAN	UNITED STATES	03/31/2012	C	NA
400	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	PAKISTAN	UNITED STATES	03/31/2012	C	NA
401	Food Other	herb tea	Lead	Unknown	ppm	Unknown	ECUADOR	ECUADOR	04/03/2012	C	NA
402	Food Other	rice	Lead	Unknown	ppm	Unknown	ECUADOR	ECUADOR	04/03/2012	C	NA
403	Food Other	quinua	Lead	Unknown	ppm	Unknown	ECUADOR	ECUADOR	04/03/2012	C	NA
404	Dietary Supplement/Medications/Remedy	special gunpowder	Lead	3.2	ppm	Unknown	CHINA	UNITED STATES	04/04/2012	C	YES
405	Religious powder	grayish powder	Lead	32	ppm	Unknown	INDIA	INDIA	04/05/2012	A	YES
406	Food-Spice	cumin	Lead	Unknown	ppm	Unknown	Unknown	INDIA	04/05/2012	A	NA
407	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	INDIA	INDIA	04/05/2012	A	NA
408	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	INDIA	INDIA	04/05/2012	A	NA
409	Dietary Supplement/Medications/Remedy	acrotussin	Lead	Unknown	ppm	Acromax	DOMINICAN REPUBLIC	DOMINICAN REPUBLIC	04/05/2012	C	NA
410	Dietary Supplement/Medications/Remedy	gastop	Lead	Unknown	ppm	Labratorios Sued	DOMINICAN REPUBLIC	DOMINICAN REPUBLIC	04/05/2012	C	NA
411	Dietary Supplement/Medications/Remedy	cordial de monell	Lead	Unknown	ppm	Mallen Laboratories	DOMINICAN REPUBLIC	DOMINICAN REPUBLIC	04/05/2012	C	NA
412	Toys/Children's Products	toy building block	Lead	4.6	ppm	Unknown	Unknown	UNITED STATES	04/05/2012	C	NO
413	Food-Spice	tomato seasoning powder	Lead	Unknown	ppm	Unknown	SENEGAL	SENEGAL	04/10/2012	C	NA
414	Food Other	oat	Lead	Unknown	ppm	Unknown	SENEGAL	SENEGAL	04/10/2012	C	NA
415	Food Other	oat	Lead	Unknown	ppm	Unknown	INDIA	INDIA	04/10/2012	C	NA
416	Food Other	bon gout seasoning cube	Lead	Unknown	ppm	Unknown	SENEGAL	SENEGAL	04/10/2012	C	NA
417	Food-Candy	semaforo lollipop	Lead	Unknown	ppm	Dulces Vero S.A. DE C.V	MEXICO	MEXICO	04/11/2012	C	NA
418	Food-Candy	pollito alvbro lollipop	Lead	Unknown	ppm	Pollito Alvbro S.A DE CV	MEXICO	MEXICO	04/11/2012	C	NA
419	Jewelry	bracelet	Lead	1300	ppm	Sammi	Unknown	UNITED STATES	04/11/2012	C	YES
420	Toys/Children's Products	plastic toy	Lead	Unknown	ppm	Zuffa,LLC	CHINA	CHINA	04/12/2012	C	NA
421	Cosmetics	jackelin gliter eyeliner	Lead	Unknown	ppm	Pantina Cosmetics Inc	UNITED STATES	BANGLADESH	04/17/2012	C	NA
422	Food-Spice	paprika	Lead	250	ppm	Unknown	GEORGIA	GEORGIA	04/23/2012	C	YES
423	Dietary Supplement/Medications/Remedy	nurofen for children	Lead	Unknown	ppm	Unknown	Unknown	GEORGIA	04/23/2012	C	NA
424	Dietary Supplement/Medications/Remedy	tahtym	Lead	Unknown	ppm	Unknown	Unknown	GEORGIA	04/23/2012	C	NA
425	Toys/Children's Products	corgi juniors	Lead	Unknown	ppm	Unknown	UNITED KINGDOM	UNITED STATES	04/23/2012	C	NA
426	Toys/Children's Products	plastic doll	Lead	Unknown	ppm	Unknown	BRAZIL	BRAZIL	04/23/2012	C	NA
427	Toys/Children's Products	plastic toy	Lead	Unknown	ppm	Unknown	CHINA	CHINA	04/23/2012	C	NA
428	Toys/Children's Products	wooden block	Lead	Unknown	ppm	Unknown	BRAZIL	BRAZIL	04/23/2012	C	NA
429	Jewelry	blue necklace	Lead	4.1	ppm	Unknown	BRAZIL	BRAZIL	04/23/2012	C	NO
430	Toys/Children's Products	wooden toy	Lead	Unknown	ppm	Unknown	BRAZIL	BRAZIL	04/23/2012	C	NA
431	Food-Spice	chili powder	Lead	26	ppm	Unknown	BANGLADESH	BANGLADESH	04/30/2012	C	YES
432	Food-Spice	turmeric	Lead	920	ppm	Unknown	BANGLADESH	BANGLADESH	04/30/2012	C	YES
433	Food-Candy	rebanaditas lollipop	Lead	Unknown	ppm	Candy Pops S.A. DE C.V.	MEXICO	UNITED STATES	04/30/2012	C	NA
